trialNum,songNumber,songFileName,songDur,fixTime,responded,rt,postMusicTime,reply,promptRT,choicesMC,respMC,rtMC,outcomeMC,preFeedbackTime,participant_id,trial_index,note_count,trial_window_sec,note_rate,rt_numeric,promptRT_numeric,rtMC_numeric,datetime,age,sex,handedness,cch,session_date,session_month,session_weekday,global_field_power,delta_power,theta_power,alpha_power,beta_power,reply_present,valid_familiarity_rt,responded_label,trial_progress,age_zscore,song_name_clean,log_delta_power,log_theta_power,log_alpha_power,log_beta_power,participant_trial_count,participant_response_rate,participant_mc_accuracy,participant_median_rt,mean_global_field_power,mean_alpha_power,mean_beta_power,log_mean_alpha_power,log_mean_beta_power,song_sample_n,song_response_rate,song_mean_rt,song_median_rt,song_mc_accuracy,mean_note_rate,song_mean_alpha_power,song_mean_beta_power
50,64,london bridge.wav,6.706984126984127,0.446793407952586,1,2.744960500000161,0.411539656845189,,3.007937899994431,15   64   48   79,1,2.018207000000984,0,1.022045078721827,sub-02,49,24,14.97199999999998,1.6029922522041165,2.744960500000161,3.007937899994431,2.018207000000984,2024-04-26 10:02:41,27,M,R,N,2024-04-26,2024-04,Friday,14.881524077805532,6.549553724689668e-13,2.445123060466584e-13,8.833303989624554e-14,7.348981826472183e-14,False,True,Familiar,0.6666666666666666,0.672437088861179,london bridge,-12.183788291078086,-12.61169927840676,-13.053876823480813,-13.13377282659948,75,0.6266666666666667,0.5333333333333333,4.511079099989729,14.764292132742789,1.679952670819636e-13,8.33351799155435e-14,-12.774702953447594,-13.079171622628676,21,0.8571428571428571,2.832340266667517,2.624422600008984,0.5714285714285714,1.2983912997653686,7.119448149904949e-13,2.123228980400385e-13
51,18,be kind to your web-footed friend.wav,6.993015873015873,0.4484841855058663,1,5.232986200004234,0.4430443999116862,,4.197122399986256,18    2  115   12,2,7.741169799992349,0,1.090730437144058,sub-02,50,32,26.020999999999958,1.229775950194076,5.232986200004234,4.197122399986256,7.741169799992349,2024-04-26 10:02:41,27,M,R,N,2024-04-26,2024-04,Friday,14.278061738668756,1.4187663648258556e-11,7.413643895638034e-13,9.349576875276342e-14,6.591324668638722e-14,False,True,Familiar,0.68,0.672437088861179,be kind to your web-footed friend,-10.848089116044246,-12.129968278553774,-13.02920804312649,-13.181027295805507,75,0.6266666666666667,0.5333333333333333,4.511079099989729,14.764292132742789,1.679952670819636e-13,8.33351799155435e-14,-12.774702953447594,-13.079171622628676,15,0.4,4.850621166668134,5.7556678500186536,0.26666666666666666,1.3807271452133278,9.066510718970096e-13,1.7058720775806265e-13
52,47,happy trails.wav,9.331020408163266,0.4310310920104595,0,,0.4644757803703035,,2.077204699991853,47   25   68   52,2,2.089954700000817,0,1.019687100980077,sub-02,51,44,20.972999999999956,2.0979354408048487,,2.077204699991853,2.089954700000817,2024-04-26 10:02:41,27,M,R,N,2024-04-26,2024-04,Friday,12.446563900685705,2.4989549900763142e-12,8.818368776343626e-13,2.886890224456501e-13,1.527193490716646e-13,False,False,Not familiar,0.6933333333333334,0.672437088861179,happy trails,-11.602241566097451,-12.05461174332074,-12.539569730085061,-12.816105935682925,75,0.6266666666666667,0.5333333333333333,4.511079099989729,14.764292132742789,1.679952670819636e-13,8.33351799155435e-14,-12.774702953447594,-13.079171622628676,18,0.05555555555555555,6.312277799996082,6.312277799996082,0.4444444444444444,1.8440203323463595,6.393150661774106e-13,1.607377134578776e-13
53,68,love me tender.wav,9.331020408163266,0.4234969941207526,0,,0.4477467429737527,,1.339432900000247,40   68   99    2,2,0.7327598999982001,1,1.177460874310074,sub-02,52,48,18.924999999999955,2.536327608982833,,1.339432900000247,0.7327598999982001,2024-04-26 10:02:41,27,M,R,N,2024-04-26,2024-04,Friday,16.332731054010868,1.6776846462979974e-12,1.5579437549951827e-13,1.7174700851202655e-13,6.095800038208028e-14,False,False,Not familiar,0.7066666666666667,0.672437088861179,love me tender,-11.775289669993397,-12.807448225313102,-12.765110818740226,-13.214969287686694,75,0.6266666666666667,0.5333333333333333,4.511079099989729,14.764292132742789,1.679952670819636e-13,8.33351799155435e-14,-12.774702953447594,-13.079171622628676,14,0.21428571428571427,4.217970233338444,3.486238899989985,0.2857142857142857,1.8456539706687305,7.17190302778684e-13,1.8118920456857936e-13
54,13,america the beautiful.wav,9.33201814058957,0.4409472980045848,0,,0.4128396996258615,,4.429759799997555,37   13   55   41,1,3.576931399991736,0,1.021060680352515,sub-02,53,56,25.91500000000019,2.1609106694964146,,4.429759799997555,3.576931399991736,2024-04-26 10:02:41,27,M,R,N,2024-04-26,2024-04,Friday,10.37844731508159,6.598009701199397e-13,3.472237742479832e-13,1.5857695348009664e-13,7.367222270836974e-14,False,False,Not familiar,0.72,0.672437088861179,america the beautiful,-12.180587050237436,-12.459390546539245,-12.799759929904322,-13.1326962271803,75,0.6266666666666667,0.5333333333333333,4.511079099989729,14.764292132742789,1.679952670819636e-13,8.33351799155435e-14,-12.774702953447594,-13.079171622628676,22,0.22727272727272727,6.490809019997323,6.234506400011014,0.22727272727272727,2.1260513528321785,1.1039491404585553e-12,2.0907464233915601e-13
55,69,mary had a little lamb.wav,9.045986394557824,0.4210909389753014,1,4.511079099989729,0.420297613555983, ,0.8375309999973979,58   69   56   35,2,1.484081899994635,1,1.045704536089509,sub-02,54,26,14.14799999999991,1.837715578173605,4.511079099989729,0.8375309999973979,1.484081899994635,2024-04-26 10:02:41,27,M,R,N,2024-04-26,2024-04,Friday,12.253031383236896,2.689306579140506e-12,3.0616339038803877e-13,1.238708658699322e-13,1.1053022780321513e-13,False,True,Familiar,0.7333333333333333,0.672437088861179,mary had a little lamb,-11.570359685675752,-12.51404674147253,-12.907030826632491,-12.956518934893966,75,0.6266666666666667,0.5333333333333333,4.511079099989729,14.764292132742789,1.679952670819636e-13,8.33351799155435e-14,-12.774702953447594,-13.079171622628676,18,0.9444444444444444,2.9846467235325047,2.542650999996113,0.8888888888888888,1.0627215158724392,1.1787965771830478e-12,1.8138638957910245e-13
56,26,camptown races.wav,8.305986394557824,0.4691858614116905,1,4.076348000002326,0.4703006321205551,,6.818187999990187,119   88   26   42,3,7.547252400006982,1,1.089933187868926,sub-02,55,22,26.142000000000053,0.8415576466987972,4.076348000002326,6.818187999990187,7.547252400006982,2024-04-26 10:02:41,27,M,R,N,2024-04-26,2024-04,Friday,13.207352750015032,9.600949018886268e-13,2.8781685733427907e-13,1.9845969357371324e-13,6.12703221939479e-14,False,True,Familiar,0.7466666666666667,0.672437088861179,camptown races,-12.017685836408878,-12.540883773176143,-12.7023276835406,-13.21274983589645,75,0.6266666666666667,0.5333333333333333,4.511079099989729,14.764292132742789,1.679952670819636e-13,8.33351799155435e-14,-12.774702953447594,-13.079171622628676,14,0.5714285714285714,3.200623787508448,2.561745749997499,0.42857142857142855,1.175973952779302,6.371168333686605e-13,2.416148908785344e-13
57,20,bingo.wav,8.920997732426304,0.461084446552769,1,2.024224000007962,0.4299046832234893,chicken dance,4.806416500010528,115   20   59   86,3,5.976394700002857,0,1.037120092562958,sub-02,56,20,20.978999999999814,0.9533342866676284,2.024224000007962,4.806416500010528,5.976394700002857,2024-04-26 10:02:41,27,M,R,N,2024-04-26,2024-04,Friday,11.975124847198213,9.197502807972888e-13,3.3110370019505613e-13,9.648601747460646e-14,7.704210286168611e-14,True,True,Familiar,0.76,0.672437088861179,bingo,-12.036330070907876,-12.480035965834112,-13.015535619025211,-13.113271871668015,75,0.6266666666666667,0.5333333333333333,4.511079099989729,14.764292132742789,1.679952670819636e-13,8.33351799155435e-14,-12.774702953447594,-13.079171622628676,15,0.8,3.8963074000040856,3.5515821999579202,0.6,1.861848248332842,4.911610112107423e-13,1.7090929164409047e-13
58,110,tequila.wav,9.256009070294784,0.440943917266878,1,3.089875599995139,0.4502720899310846,,3.740288600005442,74   30  113  110,2,4.86133540001174,0,1.088302897109035,sub-02,57,24,19.119000000000142,1.2552957790679335,3.089875599995139,3.740288600005442,4.86133540001174,2024-04-26 10:02:41,27,M,R,N,2024-04-26,2024-04,Friday,14.632271688006606,1.080704263557129e-12,4.728706078229823e-13,2.3761970824275527e-13,9.886762027828747e-14,False,True,Familiar,0.7733333333333333,0.672437088861179,tequila,-11.96629313516518,-12.325257679549797,-12.624117541695405,-13.004945919090002,75,0.6266666666666667,0.5333333333333333,4.511079099989729,14.764292132742789,1.679952670819636e-13,8.33351799155435e-14,-12.774702953447594,-13.079171622628676,18,0.7222222222222222,3.7536607461587175,3.399302500009071,0.5,1.7112610385760156,7.580740724838193e-13,1.8187605229190288e-13
59,45,great escape.wav,15.75002267573696,0.4355535167619131,1,9.354844000001322,0.4801777930155364,,1.777279100002488,45   46   53   70,3,1.376709000003757,0,1.104590474437829,sub-02,58,44,20.187999999999874,2.1795125817317356,9.354844000001322,1.777279100002488,1.376709000003757,2024-04-26 10:02:41,27,M,R,N,2024-04-26,2024-04,Friday,11.001287707515436,6.832570923917524e-13,1.7568059553730716e-13,1.2375941879778746e-13,7.954837337996626e-14,False,True,Familiar,0.7866666666666666,0.672437088861179,great escape,-12.165415851518778,-12.755276205018436,-12.90742173884898,-13.09936869646149,75,0.6266666666666667,0.5333333333333333,4.511079099989729,14.764292132742789,1.679952670819636e-13,8.33351799155435e-14,-12.774702953447594,-13.079171622628676,17,0.5294117647058824,8.197510066664917,8.843084299995098,0.4117647058823529,1.6963786278549293,7.851493320517298e-13,1.9703585119610798e-13
60,87,peter and the wolf.wav,10.82798185941043,0.4403999615249666,0,,0.4201984718793045,,3.296812100001262,32  107   64   87,1,6.167532599996775,0,1.194044193539683,sub-02,59,44,27.601000000000113,1.594145139668846,,3.296812100001262,6.167532599996775,2024-04-26 10:02:41,27,M,R,N,2024-04-26,2024-04,Friday,10.842671191755693,1.4898799946486775e-12,3.2080550085981946e-13,2.1412411476249587e-13,8.4650187430749e-14,False,False,Not familiar,0.8,0.672437088861179,peter and the wolf,-11.826848711292948,-12.493758193465856,-12.669334419494305,-13.072372075947841,75,0.6266666666666667,0.5333333333333333,4.511079099989729,14.764292132742789,1.679952670819636e-13,8.33351799155435e-14,-12.774702953447594,-13.079171622628676,19,0.15789473684210525,3.044135699998151,2.897608800005401,0.3157894736842105,1.4377935676708515,4.421135136844741e-13,1.701303385996053e-13
61,16,are you sleeping brother john.wav,9.376009070294783,0.461485994888619,1,5.903886799991596,0.458379169352811,,3.609353100007866,20   16   73    1,2,7.534479099995224,1,1.047467797519655,sub-02,60,42,24.53800000000001,1.7116309397668914,5.903886799991596,3.609353100007866,7.534479099995224,2024-04-26 10:02:41,27,M,R,N,2024-04-26,2024-04,Friday,13.225666668804875,4.0991436451315583e-13,2.513924515009688e-13,1.0173343913558351e-13,4.3761748766669455e-14,False,True,Familiar,0.8133333333333334,0.672437088861179,are you sleeping brother john,-12.387306862558122,-12.599647766907394,-12.992536273772572,-13.358905331452055,75,0.6266666666666667,0.5333333333333333,4.511079099989729,14.764292132742789,1.679952670819636e-13,8.33351799155435e-14,-12.774702953447594,-13.079171622628676,14,0.9285714285714286,3.9612552692301857,3.259630300002755,0.6428571428571429,1.311889729281463,9.783843466245471e-13,1.8461944676627291e-13
62,106,super mario world.wav,12.28598639455782,0.4440404074138465,1,4.88697520000278,0.418900640331346,,1.225397599991993,34  106  109   65,1,3.850841300009051,0,1.139747251079321,sub-02,61,50,17.13799999999992,2.917493289765447,4.88697520000278,1.225397599991993,3.850841300009051,2024-04-26 10:02:41,27,M,R,N,2024-04-26,2024-04,Friday,13.325579306897236,1.079342956190862e-12,5.349935029634647e-13,1.4561833340248413e-13,7.757825951322497e-14,False,True,Familiar,0.8266666666666667,0.672437088861179,super mario world,-11.966840538342492,-12.271651492080172,-12.83678394374347,-13.11025996812706,75,0.6266666666666667,0.5333333333333333,4.511079099989729,14.764292132742789,1.679952670819636e-13,8.33351799155435e-14,-12.774702953447594,-13.079171622628676,19,0.631578947368421,5.733241908337125,4.388978799965116,0.3684210526315789,2.991610581406961,8.089623717475166e-13,1.7613277041148024e-13
63,59,jimmy crack corn.wav,9.063990929705216,0.4382018958514445,1,3.650625700000091,0.4669802085074654,    ,4.486210999995819,74    6   61   59,4,2.980611400009366,1,1.178962145063959,sub-02,62,24,18.10200000000009,1.3258203513423865,3.650625700000091,4.486210999995819,2.980611400009366,2024-04-26 10:02:41,27,M,R,N,2024-04-26,2024-04,Friday,13.044205417207252,8.160698480257636e-13,4.616926802377111e-13,2.346533878645951e-13,7.42580854412038e-14,False,True,Familiar,0.84,0.672437088861179,jimmy crack corn,-12.088272668067287,-12.335647010780395,-12.629573171175426,-13.12925625216129,75,0.6266666666666667,0.5333333333333333,4.511079099989729,14.764292132742789,1.679952670819636e-13,8.33351799155435e-14,-12.774702953447594,-13.079171622628676,17,0.6470588235294118,4.988219409089652,5.296859800000675,0.35294117647058826,1.632960793138851,1.1857929234616143e-12,1.9884353574095137e-13
64,31,copacabana.wav,9.372018140589567,0.4173141129316511,0,,0.4932259404129922,,2.91160010000749,89   31  110   36,2,4.36602389998734,1,1.19528024906705,sub-02,63,56,24.11999999999989,2.3217247097844216,,2.91160010000749,4.36602389998734,2024-04-26 10:02:41,27,M,R,N,2024-04-26,2024-04,Friday,14.273764115772531,8.181843743120423e-13,2.274619676257913e-13,1.3975454083890892e-13,6.753387400018394e-14,False,False,Not familiar,0.8533333333333334,0.672437088861179,copacabana,-12.087148818915935,-12.643091208374097,-12.854634072319941,-13.170478336779954,75,0.6266666666666667,0.5333333333333333,4.511079099989729,14.764292132742789,1.679952670819636e-13,8.33351799155435e-14,-12.774702953447594,-13.079171622628676,16,0.375,4.954442433356841,4.09052175004399,0.625,1.8434098475246044,1.1755947872501698e-12,2.001354414801353e-13
65,71,mickey mouse march.wav,4.778004535147392,0.4706684183053427,0,,0.44849475300807,,3.011530800009496,44   51   71  100,2,4.194983099994715,0,1.09299929429204,sub-02,64,48,19.34900000000016,2.4807483590883046,,3.011530800009496,4.194983099994715,2024-04-26 10:02:41,27,M,R,N,2024-04-26,2024-04,Friday,13.21280520815162,1.7970080741511492e-12,4.400436059756141e-13,1.2345303006094345e-13,9.357513828641778e-14,False,False,Not familiar,0.8666666666666667,0.672437088861179,mickey mouse march,-11.745449971554681,-12.356504285113274,-12.908498246172728,-13.028839522407676,75,0.6266666666666667,0.5333333333333333,4.511079099989729,14.764292132742789,1.679952670819636e-13,8.33351799155435e-14,-12.774702953447594,-13.079171622628676,13,0.3076923076923077,2.8723784500575675,2.7271875999749686,0.46153846153846156,2.368665752979218,4.930153475987585e-13,1.6384607146737299e-13
66,42,froggy went a-courtin'.wav,12.20498866213152,0.4579745521899833,0,,0.4524021788487863,,3.571525399995153,91   59  110   42,3,1.441122000003816,0,1.009604090670121,sub-02,65,72,24.4849999999999,2.940575862773138,,3.571525399995153,1.441122000003816,2024-04-26 10:02:41,27,M,R,N,2024-04-26,2024-04,Friday,12.641418355564557,7.254877017335278e-13,2.0647916985808145e-13,1.3872292168001482e-13,5.796963627715398e-14,False,False,Not familiar,0.88,0.672437088861179,froggy went a-courtin',-12.139369945203551,-12.68512375452569,-12.857851772980998,-13.236799424544193,75,0.6266666666666667,0.5333333333333333,4.511079099989729,14.764292132742789,1.679952670819636e-13,8.33351799155435e-14,-12.774702953447594,-13.079171622628676,14,0.5714285714285714,5.160417062474153,5.231465400000161,0.42857142857142855,2.08276830155382,5.577718442890788e-13,1.669124757851768e-13
67,62,let it snow.wav,9.334013605442175,0.4383390987040088,0,,0.4978564303144021,,1.66346280000289,62   42    4   14,4,3.693656300005387,0,1.112393977655249,sub-02,66,66,22.29300000000012,2.9605705826941033,,1.66346280000289,3.693656300005387,2024-04-26 10:02:41,27,M,R,N,2024-04-26,2024-04,Friday,13.948805363410338,7.900166861009028e-13,2.3545362282855567e-13,1.306962393030794e-13,1.9390581071522675e-13,False,False,Not familiar,0.8933333333333333,0.672437088861179,let it snow,-12.102363735791815,-12.628094622858352,-12.883736908773077,-12.71240917635839,75,0.6266666666666667,0.5333333333333333,4.511079099989729,14.764292132742789,1.679952670819636e-13,8.33351799155435e-14,-12.774702953447594,-13.079171622628676,13,0.6153846153846154,5.6354307625078945,5.548632049991284,0.8461538461538461,2.3428344690983596,4.661162057728431e-13,1.5621055663086057e-13
68,46,happy birthday.wav,7.078004535147392,0.4047910413167252,1,1.791364400007296,0.4835774386584145, ,3.219868100000895,6   31   41   46,3,2.2605179999955,0,1.15103290846312,sub-02,67,12,17.263999999999896,0.695088044485639,1.791364400007296,3.219868100000895,2.2605179999955,2024-04-26 10:02:41,27,M,R,N,2024-04-26,2024-04,Friday,11.267999564107319,1.237585198701349e-12,2.023249936619364e-13,1.854405081204656e-13,7.130343680359331e-14,False,True,Familiar,0.9066666666666666,0.672437088861179,happy birthday,-11.907424893362316,-12.693950464540185,-12.731795391380414,-13.146889536783979,75,0.6266666666666667,0.5333333333333333,4.511079099989729,14.764292132742789,1.679952670819636e-13,8.33351799155435e-14,-12.774702953447594,-13.079171622628676,17,1.0,2.7390487352963913,2.873243100009859,0.8823529411764706,1.005017471108489,4.0683534957212367e-13,1.536716654547233e-13
69,113,the farmer in the dell.wav,6.994013605442177,0.4374787496519733,1,5.42806869999913,0.4417390537814639, ,4.261346799990861,49   64   75  113,2,4.992039099990507,0,1.011682589731043,sub-02,68,38,21.952999999999975,1.7309707101535117,5.42806869999913,4.261346799990861,4.992039099990507,2024-04-26 10:02:41,27,M,R,N,2024-04-26,2024-04,Friday,14.53069467515084,7.996466756021767e-13,3.362902282580114e-13,1.465047242870632e-13,6.781052902764377e-14,False,True,Familiar,0.92,0.672437088861179,the farmer in the dell,-12.097101863922552,-12.473285751999313,-12.834148370540442,-13.168702867437027,75,0.6266666666666667,0.5333333333333333,4.511079099989729,14.764292132742789,1.679952670819636e-13,8.33351799155435e-14,-12.774702953447594,-13.079171622628676,13,0.7692307692307693,4.276517470011458,4.699095500011026,0.6923076923076923,1.3674894225450005,1.256894257981512e-12,1.9163412653078256e-13
70,67,love me do.wav,12.46798185941043,0.4095234509292912,1,8.363307399995392,0.4709493941359058,,2.630029399995692,49   90  107   67,1,5.825437100007548,0,1.002757286722906,sub-02,69,48,24.195999999999913,1.9837989750372034,8.363307399995392,2.630029399995692,5.825437100007548,2024-04-26 10:02:41,27,M,R,N,2024-04-26,2024-04,Friday,11.544817775363233,2.863824768274738e-13,3.913141688634144e-13,1.745731033174556e-13,1.0386680220425964e-13,False,True,Familiar,0.9333333333333333,0.672437088861179,love me do,-12.543053559164306,-12.40747442670246,-12.758022667735966,-12.983523239000359,75,0.6266666666666667,0.5333333333333333,4.511079099989729,14.764292132742789,1.679952670819636e-13,8.33351799155435e-14,-12.774702953447594,-13.079171622628676,19,0.47368421052631576,5.897464988881337,6.235104600000341,0.631578947368421,1.7650586016133918,9.241744387877272e-13,1.8226724442361925e-13
